"Order Date","Item Type","Units Sold","Unit Price","Total Profit","Country","Year","Revenue","Unit_Cost","Cost_Rank","Count"
"11/27/2015","Household",1886,668.27,312566.78,"Vietnam","2015",1260357.22,502.54,6910,8090
"9/20/2015","Vegetables",9829,154.06,620504.77,"Luxembourg","2015",1514255.74,90.93,2696,8090
"1/26/2015","Snacks",750,152.58,41355,"Norway","2015",114435,97.44,3830,8090
"8/18/2015","Office Supplies",7703,651.21,972503.75,"Norway","2015",5016270.63,524.96,7440,8090
"5/6/2015","Clothes",8781,109.28,644876.64,"Vietnam","2015",959587.68,35.84,1619,8090
"3/23/2015","Vegetables",2496,154.06,157572.48,"United Kingdom","2015",384533.76,90.93,2696,8090
"2/20/2015","Clothes",9454,109.28,694301.76,"Vietnam","2015",1033133.12,35.84,1379,8090
"9/17/2015","Fruits",1874,9.33,4516.34,"Ukraine","2015",17484.42,6.92,428,8090
"1/29/2015","Cosmetics",2133,437.2,370864.71,"Australia","2015",932547.6,263.33,5397,8090
"8/17/2015","Cereal",337,205.7,29854.83,"Cuba","2015",69320.9,117.11,4021,8090
"9/19/2015","Household",5321,668.27,881849.33,"New Zealand","2015",3555864.67,502.54,6910,8090
"5/26/2015","Snacks",158,152.58,8712.12,"United Kingdom","2015",24107.64,97.44,3514,8090
"12/31/2015","Snacks",9593,152.58,528958.02,"Cuba","2015",1463699.94,97.44,3514,8090
"9/20/2015","Fruits",5758,9.33,13876.78,"Ukraine","2015",53722.14,6.92,125,8090
"1/25/2015","Beverages",2603,47.45,40762.98,"United Kingdom","2015",123512.35,31.79,667,8090
"5/17/2015","Snacks",3158,152.58,174132.12,"Cuba","2015",481847.64,97.44,3514,8090
"8/7/2015","Meat",4826,421.89,276047.2,"New Zealand","2015",2036041.14,364.69,6240,8090
"5/1/2015","Cereal",5674,205.7,502659.66,"Norway","2015",1167141.8,117.11,4711,8090
"4/25/2015","Personal Care",1339,81.73,33555.34,"United Kingdom","2015",109436.47,56.67,2109,8090
"8/23/2015","Office Supplies",1390,651.21,175487.5,"Australia","2015",905181.9,524.96,7440,8090
"9/30/2015","Office Supplies",1482,651.21,187102.5,"Luxembourg","2015",965093.22,524.96,7440,8090
"1/24/2015","Meat",2591,421.89,148205.2,"United Kingdom","2015",1093116.99,364.69,6240,8090
"8/15/2015","Beverages",2606,47.45,40809.96,"New Zealand","2015",123654.7,31.79,1121,8090
"8/5/2015","Fruits",3170,9.33,7639.7,"Luxembourg","2015",29576.1,6.92,1,8090
"5/25/2015","Fruits",2864,9.33,6902.24,"Norway","2015",26721.12,6.92,1,8090
"9/12/2015","Clothes",7978,109.28,585904.32,"Ukraine","2015",871835.84,35.84,1619,8090
"12/26/2015","Fruits",1836,9.33,4424.76,"Cuba","2015",17129.88,6.92,428,8090
"11/28/2015","Household",6536,668.27,1083211.28,"Norway","2015",4367812.72,502.54,6743,8090
"1/17/2015","Personal Care",5604,81.73,140436.24,"New Zealand","2015",458014.92,56.67,2372,8090
"7/23/2015","Office Supplies",9275,651.21,1170968.75,"Cuba","2015",6039972.75,524.96,7440,8090
"12/3/2015","Personal Care",1791,81.73,44882.46,"Australia","2015",146378.43,56.67,2109,8090
"7/30/2015","Office Supplies",3622,651.21,457277.5,"Ukraine","2015",2358682.62,524.96,7440,8090
"8/4/2015","Vegetables",7516,154.06,474485.08,"Vietnam","2015",1157914.96,90.93,2679,8090
"3/19/2015","Fruits",4752,9.33,11452.32,"United Kingdom","2015",44336.16,6.92,428,8090
"7/30/2015","Personal Care",549,81.73,13757.94,"Norway","2015",44869.77,56.67,2109,8090
"9/16/2015","Baby Food",4154,255.28,398202.44,"Ukraine","2015",1060433.12,159.42,5364,8090
"8/13/2015","Household",301,668.27,49884.73,"Cuba","2015",201149.27,502.54,6743,8090
"4/25/2015","Cereal",8909,205.7,789248.31,"Luxembourg","2015",1832581.3,117.11,4021,8090
"2/14/2015","Fruits",4619,9.33,11131.79,"Singapore","2015",43095.27,6.92,1,8090
"3/9/2015","Baby Food",9950,255.28,953807,"Canada","2015",2540036,159.42,4738,8090
"11/12/2015","Cereal",4408,205.7,390504.72,"United Kingdom","2015",906725.6,117.11,4438,8090
"11/9/2015","Meat",4022,421.89,230058.4,"Ukraine","2015",1696841.58,364.69,6240,8090
"5/10/2015","Personal Care",4247,81.73,106429.82,"Ukraine","2015",347107.31,56.67,2012,8090
"10/16/2015","Cosmetics",2044,437.2,355390.28,"Singapore","2015",893636.8,263.33,5397,8090
"10/18/2015","Personal Care",2056,81.73,51523.36,"Singapore","2015",168036.88,56.67,2109,8090
"5/24/2015","Cosmetics",3218,437.2,559513.66,"Cuba","2015",1406909.6,263.33,5397,8090
"4/18/2015","Meat",1496,421.89,85571.2,"Australia","2015",631147.44,364.69,6240,8090
"1/20/2015","Cereal",9133,205.7,809092.47,"Norway","2015",1878658.1,117.11,4156,8090
"8/5/2015","Clothes",882,109.28,64774.08,"Canada","2015",96384.96,35.84,1619,8090
"2/27/2015","Household",2226,668.27,368914.98,"Cuba","2015",1487569.02,502.54,7183,8090
"8/30/2015","Fruits",870,9.33,2096.7,"Vietnam","2015",8117.1,6.92,428,8090
"7/24/2015","Meat",9713,421.89,555583.6,"Ukraine","2015",4097817.57,364.69,6240,8090
"10/29/2015","Household",8002,668.27,1326171.46,"Canada","2015",5347496.54,502.54,7183,8090
"1/5/2015","Household",2794,668.27,463049.62,"Vietnam","2015",1867146.38,502.54,6743,8090
"5/13/2015","Baby Food",6912,255.28,662584.32,"United Kingdom","2015",1764495.36,159.42,5024,8090
"10/25/2015","Snacks",4188,152.58,230926.32,"New Zealand","2015",639005.04,97.44,3514,8090
"4/19/2015","Fruits",7857,9.33,18935.37,"Norway","2015",73305.81,6.92,125,8090
"3/11/2015","Household",7682,668.27,1273137.86,"Canada","2015",5133650.14,502.54,6743,8090
"11/26/2015","Cereal",6878,205.7,609322.02,"Cuba","2015",1414804.6,117.11,4021,8090
"4/14/2015","Cosmetics",3534,437.2,614456.58,"United Kingdom","2015",1545064.8,263.33,5971,8090
"5/29/2015","Snacks",5971,152.58,329240.94,"Vietnam","2015",911055.18,97.44,3358,8090
"3/13/2015","Cereal",5130,205.7,454466.7,"Norway","2015",1055241,117.11,4682,8090
"6/10/2015","Meat",1496,421.89,85571.2,"Vietnam","2015",631147.44,364.69,6240,8090
"7/18/2015","Personal Care",3308,81.73,82898.48,"Singapore","2015",270362.84,56.67,2625,8090
"8/27/2015","Fruits",5850,9.33,14098.5,"Cuba","2015",54580.5,6.92,125,8090
"7/24/2015","Fruits",5428,9.33,13081.48,"New Zealand","2015",50643.24,6.92,1,8090
"8/9/2015","Vegetables",7054,154.06,445319.02,"Luxembourg","2015",1086739.24,90.93,2696,8090
"1/29/2015","Vegetables",2918,154.06,184213.34,"Singapore","2015",449547.08,90.93,2696,8090
"1/11/2015","Household",3917,668.27,649164.41,"Canada","2015",2617613.59,502.54,6743,8090
"7/27/2015","Fruits",5877,9.33,14163.57,"Ukraine","2015",54832.41,6.92,428,8090
"3/11/2015","Snacks",7753,152.58,427500.42,"New Zealand","2015",1182952.74,97.44,3514,8090
"8/29/2015","Cosmetics",5082,437.2,883607.34,"United Kingdom","2015",2221850.4,263.33,5473,8090
"6/19/2015","Office Supplies",9288,651.21,1172610,"Vietnam","2015",6048438.48,524.96,7440,8090
"10/6/2015","Beverages",9606,47.45,150429.96,"Australia","2015",455804.7,31.79,667,8090
"5/21/2015","Cosmetics",9334,437.2,1622902.58,"Cuba","2015",4080824.8,263.33,5473,8090
"3/15/2015","Snacks",2641,152.58,145624.74,"Australia","2015",402963.78,97.44,3514,8090
"1/19/2015","Office Supplies",2193,651.21,276866.25,"Ukraine","2015",1428103.53,524.96,7440,8090
"6/11/2015","Office Supplies",7149,651.21,902561.25,"Luxembourg","2015",4655500.29,524.96,7440,8090
"11/21/2015","Vegetables",7479,154.06,472149.27,"Luxembourg","2015",1152214.74,90.93,2696,8090
"3/7/2015","Personal Care",6148,81.73,154068.88,"New Zealand","2015",502476.04,56.67,2372,8090
"7/7/2015","Clothes",9073,109.28,666321.12,"United Kingdom","2015",991497.44,35.84,1871,8090
"6/27/2015","Cereal",919,205.7,81414.21,"Ukraine","2015",189038.3,117.11,4156,8090
"4/28/2015","Beverages",4862,47.45,76138.92,"Ukraine","2015",230701.9,31.79,1284,8090
"5/9/2015","Beverages",3739,47.45,58552.74,"Canada","2015",177415.55,31.79,1121,8090
"2/19/2015","Beverages",3304,47.45,51740.64,"Ukraine","2015",156774.8,31.79,1121,8090
"7/22/2015","Clothes",1556,109.28,114272.64,"New Zealand","2015",170039.68,35.84,1379,8090
"11/23/2015","Office Supplies",8353,651.21,1054566.25,"United Kingdom","2015",5439557.13,524.96,7440,8090
"7/21/2015","Household",6971,668.27,1155303.83,"Cuba","2015",4658510.17,502.54,6910,8090
"8/8/2015","Beverages",4838,47.45,75763.08,"New Zealand","2015",229563.1,31.79,861,8090
"12/29/2015","Meat",4577,421.89,261804.4,"Vietnam","2015",1930990.53,364.69,6704,8090
"10/9/2015","Household",5770,668.27,956262.1,"Australia","2015",3855917.9,502.54,6910,8090
"5/8/2015","Household",1726,668.27,286049.98,"Singapore","2015",1153434.02,502.54,7183,8090
"11/23/2015","Beverages",9133,47.45,143022.78,"Cuba","2015",433360.85,31.79,1121,8090
"8/10/2015","Household",498,668.27,82533.54,"Singapore","2015",332798.46,502.54,6910,8090
"4/14/2015","Vegetables",2244,154.06,141663.72,"Singapore","2015",345710.64,90.93,2949,8090
"11/29/2015","Clothes",1399,109.28,102742.56,"Luxembourg","2015",152882.72,35.84,1619,8090
"11/18/2015","Baby Food",5238,255.28,502114.68,"New Zealand","2015",1337156.64,159.42,4738,8090
"1/30/2015","Office Supplies",1071,651.21,135213.75,"Canada","2015",697445.91,524.96,7440,8090
"7/17/2015","Baby Food",6371,255.28,610724.06,"Australia","2015",1626388.88,159.42,5024,8090
"8/31/2015","Meat",1234,421.89,70584.8,"United Kingdom","2015",520612.26,364.69,6240,8090
"11/5/2015","Cosmetics",8558,437.2,1487979.46,"Ukraine","2015",3741557.6,263.33,5971,8090
"12/25/2015","Clothes",8613,109.28,632538.72,"Luxembourg","2015",941228.64,35.84,1619,8090
"7/24/2015","Snacks",501,152.58,27625.14,"Norway","2015",76442.58,97.44,3358,8090
"4/3/2015","Snacks",1083,152.58,59716.62,"New Zealand","2015",165244.14,97.44,3514,8090
"5/1/2015","Office Supplies",3173,651.21,400591.25,"Australia","2015",2066289.33,524.96,7440,8090
"4/2/2015","Personal Care",2859,81.73,71646.54,"Singapore","2015",233666.07,56.67,2372,8090
"5/30/2015","Clothes",7553,109.28,554692.32,"Ukraine","2015",825391.84,35.84,1619,8090
"11/19/2015","Beverages",6463,47.45,101210.58,"Norway","2015",306669.35,31.79,861,8090
"8/5/2015","Snacks",4743,152.58,261529.02,"Canada","2015",723686.94,97.44,3514,8090
"2/9/2015","Vegetables",513,154.06,32385.69,"Cuba","2015",79032.78,90.93,2696,8090
"8/8/2015","Meat",2475,421.89,141570,"Canada","2015",1044177.75,364.69,6240,8090
"11/7/2015","Meat",6652,421.89,380494.4,"United Kingdom","2015",2806412.28,364.69,6240,8090
"1/26/2015","Beverages",4610,47.45,72192.6,"Norway","2015",218744.5,31.79,667,8090
"11/14/2015","Personal Care",6349,81.73,159105.94,"Vietnam","2015",518903.77,56.67,2109,8090
"8/13/2015","Beverages",3807,47.45,59617.62,"Norway","2015",180642.15,31.79,1121,8090
"4/1/2015","Baby Food",4137,255.28,396572.82,"United Kingdom","2015",1056093.36,159.42,5024,8090
"4/21/2015","Personal Care",2305,81.73,57763.3,"Singapore","2015",188387.65,56.67,2372,8090
"4/4/2015","Office Supplies",1520,651.21,191900,"Ukraine","2015",989839.2,524.96,7440,8090
"8/6/2015","Vegetables",7530,154.06,475368.9,"Ukraine","2015",1160071.8,90.93,2949,8090
"4/23/2015","Cereal",8249,205.7,730778.91,"New Zealand","2015",1696819.3,117.11,4021,8090
"9/3/2015","Snacks",7688,152.58,423916.32,"Singapore","2015",1173035.04,97.44,3358,8090
"10/18/2015","Fruits",197,9.33,474.77,"Canada","2015",1838.01,6.92,125,8090
"11/2/2015","Beverages",6820,47.45,106801.2,"Australia","2015",323609,31.79,667,8090
"8/8/2015","Vegetables",6050,154.06,381936.5,"Norway","2015",932063,90.93,2949,8090
"5/26/2015","Office Supplies",2088,651.21,263610,"Ukraine","2015",1359726.48,524.96,7440,8090
"12/16/2015","Clothes",185,109.28,13586.4,"New Zealand","2015",20216.8,35.84,1379,8090
"7/31/2015","Meat",7482,421.89,427970.4,"Ukraine","2015",3156580.98,364.69,6240,8090
"3/28/2015","Fruits",9891,9.33,23837.31,"Ukraine","2015",92283.03,6.92,125,8090
"9/30/2015","Vegetables",7411,154.06,467856.43,"Ukraine","2015",1141738.66,90.93,2696,8090
"8/31/2015","Baby Food",1524,255.28,146090.64,"Singapore","2015",389046.72,159.42,5024,8090
"9/29/2015","Household",3114,668.27,516083.22,"New Zealand","2015",2080992.78,502.54,7183,8090
"12/17/2015","Clothes",1188,109.28,87246.72,"Australia","2015",129824.64,35.84,1379,8090
"1/29/2015","Clothes",774,109.28,56842.56,"Norway","2015",84582.72,35.84,1619,8090
"8/4/2015","Clothes",3658,109.28,268643.52,"Ukraine","2015",399746.24,35.84,1316,8090
"12/27/2015","Household",1056,668.27,175010.88,"United Kingdom","2015",705693.12,502.54,6910,8090
"9/17/2015","Baby Food",8592,255.28,823629.12,"Australia","2015",2193365.76,159.42,5024,8090
"6/27/2015","Cosmetics",7711,437.2,1340711.57,"Singapore","2015",3371249.2,263.33,5397,8090
"5/26/2015","Cereal",2449,205.7,216956.91,"United Kingdom","2015",503759.3,117.11,4438,8090
"11/1/2015","Meat",812,421.89,46446.4,"Vietnam","2015",342574.68,364.69,6073,8090
"11/10/2015","Cereal",7102,205.7,629166.18,"Norway","2015",1460881.4,117.11,4156,8090
"12/31/2015","Office Supplies",230,651.21,29037.5,"Luxembourg","2015",149778.3,524.96,7440,8090
"10/27/2015","Office Supplies",8485,651.21,1071231.25,"Ukraine","2015",5525516.85,524.96,7440,8090
"6/27/2015","Fruits",4779,9.33,11517.39,"Ukraine","2015",44588.07,6.92,125,8090
"4/6/2015","Baby Food",5392,255.28,516877.12,"Ukraine","2015",1376469.76,159.42,5024,8090
"1/12/2015","Baby Food",926,255.28,88766.36,"United Kingdom","2015",236389.28,159.42,4738,8090
"3/22/2015","Cosmetics",9347,437.2,1625162.89,"Canada","2015",4086508.4,263.33,5473,8090
"9/12/2015","Office Supplies",268,651.21,33835,"Vietnam","2015",174524.28,524.96,7440,8090
"10/3/2015","Cosmetics",7435,437.2,1292723.45,"Ukraine","2015",3250582,263.33,5473,8090
"6/18/2015","Vegetables",421,154.06,26577.73,"New Zealand","2015",64859.26,90.93,2696,8090
"11/22/2015","Cereal",2201,205.7,194986.59,"United Kingdom","2015",452745.7,117.11,4156,8090
"7/11/2015","Vegetables",3751,154.06,236800.63,"New Zealand","2015",577879.06,90.93,2949,8090
"7/11/2015","Baby Food",678,255.28,64993.08,"United Kingdom","2015",173079.84,159.42,4738,8090
"12/19/2015","Beverages",8565,47.45,134127.9,"Luxembourg","2015",406409.25,31.79,660,8090
"9/12/2015","Meat",4696,421.89,268611.2,"Australia","2015",1981195.44,364.69,6240,8090
"10/30/2015","Personal Care",6441,81.73,161411.46,"Luxembourg","2015",526422.93,56.67,2625,8090
"7/26/2015","Clothes",5440,109.28,399513.6,"New Zealand","2015",594483.2,35.84,1379,8090
"11/3/2015","Fruits",2404,9.33,5793.64,"Vietnam","2015",22429.32,6.92,125,8090
"2/26/2015","Vegetables",6074,154.06,383451.62,"Cuba","2015",935760.44,90.93,2949,8090
"5/4/2015","Baby Food",9912,255.28,950164.32,"Cuba","2015",2530335.36,159.42,5024,8090
"2/5/2015","Snacks",6617,152.58,364861.38,"Cuba","2015",1009621.86,97.44,3514,8090
"9/29/2015","Vegetables",833,154.06,52587.29,"Cuba","2015",128331.98,90.93,2949,8090
"9/13/2015","Office Supplies",9132,651.21,1152915,"Cuba","2015",5946849.72,524.96,7440,8090
"5/12/2015","Cereal",4259,205.7,377304.81,"Ukraine","2015",876076.3,117.11,4156,8090
"8/4/2015","Office Supplies",4019,651.21,507398.75,"United Kingdom","2015",2617212.99,524.96,7440,8090
"10/25/2015","Office Supplies",1826,651.21,230532.5,"Canada","2015",1189109.46,524.96,7440,8090
"3/12/2015","Cosmetics",3905,437.2,678962.35,"New Zealand","2015",1707266,263.33,5473,8090
"11/10/2015","Baby Food",7456,255.28,714732.16,"Cuba","2015",1903367.68,159.42,5024,8090
"2/17/2015","Cereal",9793,205.7,867561.87,"United Kingdom","2015",2014420.1,117.11,4438,8090
"11/25/2015","Personal Care",2651,81.73,66434.06,"Norway","2015",216666.23,56.67,2109,8090
"8/15/2015","Clothes",2535,109.28,186170.4,"Canada","2015",277024.8,35.84,1379,8090
"7/9/2015","Cereal",7232,205.7,640682.88,"Norway","2015",1487622.4,117.11,4156,8090
"5/12/2015","Fruits",2190,9.33,5277.9,"Luxembourg","2015",20432.7,6.92,428,8090
"6/8/2015","Baby Food",1484,255.28,142256.24,"Vietnam","2015",378835.52,159.42,5024,8090
"4/3/2015","Cosmetics",9439,437.2,1641158.93,"Luxembourg","2015",4126730.8,263.33,5473,8090
"11/18/2015","Baby Food",9028,255.28,865424.08,"Canada","2015",2304667.84,159.42,4738,8090
"12/12/2015","Fruits",1295,9.33,3120.95,"Vietnam","2015",12082.35,6.92,428,8090
"2/20/2015","Vegetables",8955,154.06,565329.15,"Luxembourg","2015",1379607.3,90.93,2949,8090
"2/10/2015","Fruits",3231,9.33,7786.71,"Ukraine","2015",30145.23,6.92,125,8090
"6/21/2015","Meat",2012,421.89,115086.4,"Cuba","2015",848842.68,364.69,6073,8090
"9/12/2015","Cereal",7551,205.7,668943.09,"Cuba","2015",1553240.7,117.11,4438,8090
"2/3/2015","Cereal",1603,205.7,142009.77,"Ukraine","2015",329737.1,117.11,4156,8090
"2/15/2015","Fruits",3629,9.33,8745.89,"United Kingdom","2015",33858.57,6.92,125,8090
"10/12/2015","Office Supplies",5577,651.21,704096.25,"United Kingdom","2015",3631798.17,524.96,7440,8090
"10/6/2015","Personal Care",7458,81.73,186897.48,"Vietnam","2015",609542.34,56.67,2625,8090
"5/14/2015","Beverages",8919,47.45,139671.54,"Norway","2015",423206.55,31.79,861,8090
"12/13/2015","Cereal",9017,205.7,798816.03,"Ukraine","2015",1854796.9,117.11,4156,8090
"6/7/2015","Cereal",1473,205.7,130493.07,"Ukraine","2015",302996.1,117.11,4156,8090
"4/17/2015","Fruits",2772,9.33,6680.52,"New Zealand","2015",25862.76,6.92,1,8090
"7/2/2015","Fruits",5177,9.33,12476.57,"United Kingdom","2015",48301.41,6.92,428,8090
"3/11/2015","Clothes",4896,109.28,359562.24,"Australia","2015",535034.88,35.84,1619,8090
"3/28/2015","Beverages",2181,47.45,34154.46,"Vietnam","2015",103488.45,31.79,1284,8090
"11/13/2015","Meat",5410,421.89,309452,"Singapore","2015",2282424.9,364.69,6240,8090
"9/20/2015","Snacks",2260,152.58,124616.4,"United Kingdom","2015",344830.8,97.44,3830,8090
"3/20/2015","Household",1685,668.27,279255.05,"New Zealand","2015",1126034.95,502.54,6910,8090
"10/9/2015","Cosmetics",843,437.2,146572.41,"Luxembourg","2015",368559.6,263.33,5473,8090
"12/16/2015","Vegetables",5180,154.06,327013.4,"Vietnam","2015",798030.8,90.93,2949,8090
"6/25/2015","Fruits",1979,9.33,4769.39,"Canada","2015",18464.07,6.92,125,8090
"2/5/2015","Fruits",1976,9.33,4762.16,"United Kingdom","2015",18436.08,6.92,428,8090
"5/23/2015","Meat",2064,421.89,118060.8,"Ukraine","2015",870780.96,364.69,6073,8090
"6/5/2015","Cereal",2028,205.7,179660.52,"Australia","2015",417159.6,117.11,4438,8090
"12/26/2015","Clothes",5906,109.28,433736.64,"Singapore","2015",645407.68,35.84,1619,8090
"12/26/2015","Meat",693,421.89,39639.6,"Vietnam","2015",292369.77,364.69,6240,8090
"9/23/2015","Household",209,668.27,34637.57,"Australia","2015",139668.43,502.54,6743,8090
"2/28/2015","Baby Food",9593,255.28,919584.98,"Norway","2015",2448901.04,159.42,5024,8090
"1/27/2015","Personal Care",2264,81.73,56735.84,"Vietnam","2015",185036.72,56.67,2109,8090
"8/4/2015","Fruits",2520,9.33,6073.2,"Cuba","2015",23511.6,6.92,1,8090
"8/15/2015","Snacks",9749,152.58,537559.86,"Australia","2015",1487502.42,97.44,3514,8090
"1/15/2015","Snacks",8307,152.58,458047.98,"Vietnam","2015",1267482.06,97.44,3514,8090
"11/3/2015","Clothes",8045,109.28,590824.8,"Luxembourg","2015",879157.6,35.84,1316,8090
"3/29/2015","Beverages",6831,47.45,106973.46,"Norway","2015",324130.95,31.79,667,8090
"12/1/2015","Cosmetics",8704,437.2,1513364.48,"Singapore","2015",3805388.8,263.33,5473,8090
"9/10/2015","Office Supplies",5247,651.21,662433.75,"Cuba","2015",3416898.87,524.96,7440,8090
"1/10/2015","Snacks",6192,152.58,341426.88,"Luxembourg","2015",944775.36,97.44,3514,8090
"4/22/2015","Office Supplies",8166,651.21,1030957.5,"Canada","2015",5317780.86,524.96,7440,8090
"2/8/2015","Personal Care",8934,81.73,223886.04,"New Zealand","2015",730175.82,56.67,2109,8090
"5/16/2015","Clothes",433,109.28,31799.52,"Vietnam","2015",47318.24,35.84,1379,8090
"8/22/2015","Beverages",4164,47.45,65208.24,"Canada","2015",197581.8,31.79,1121,8090
"2/15/2015","Office Supplies",7489,651.21,945486.25,"United Kingdom","2015",4876911.69,524.96,7440,8090
"10/29/2015","Vegetables",4149,154.06,261926.37,"Luxembourg","2015",639194.94,90.93,3291,8090
"4/26/2015","Household",7128,668.27,1181323.44,"Vietnam","2015",4763428.56,502.54,6910,8090
"12/8/2015","Vegetables",333,154.06,21022.29,"Singapore","2015",51301.98,90.93,2949,8090
"7/25/2015","Clothes",2005,109.28,147247.2,"Ukraine","2015",219106.4,35.84,1316,8090
"6/30/2015","Fruits",3299,9.33,7950.59,"Norway","2015",30779.67,6.92,428,8090
"8/30/2015","Snacks",372,152.58,20512.08,"Luxembourg","2015",56759.76,97.44,3358,8090
"7/18/2015","Cereal",7589,205.7,672309.51,"Canada","2015",1561057.3,117.11,4021,8090
"11/7/2015","Cosmetics",1292,437.2,224640.04,"Cuba","2015",564862.4,263.33,5473,8090
"11/6/2015","Cosmetics",5782,437.2,1005316.34,"Canada","2015",2527890.4,263.33,5473,8090
"3/31/2015","Clothes",988,109.28,72558.72,"Canada","2015",107968.64,35.84,1379,8090
